,Ham madde tedarikçileri,Sipariş Miktarı,İrsaliye Miktarı,Fatura Miktarı,Ham madde ürün adı,Br. Fiyat,Alt Toplam,KDV,Genel Toplam,Sipariş Tarihi,İstenen Teslim Tarihi,Gerçekleşen Teslim Tarihi,En Son İrsaliye Tarihi,Sevk Performansı (Gün),Zamanında,Sipariş Açan
2022-01-05 11:00:00,Asrın Hammadde Tic. A.Ş.,146.0,146,146,Ruminant besi vm,2800,408800,73584.0,482384.0,2022-01-05 11:00:00,2022-01-08 11:00:00,2022-01-11 11:00:00,2022-01-11 11:00:00,0,0,Satınalma-Seyfettin
2022-01-05 12:00:00,Formül Hammadde Tic. A.Ş.,91.0,91,91,Bisküvit,950,86450,15561.0,102011.0,2022-01-05 12:00:00,2022-01-07 12:00:00,2022-01-11 12:00:00,2022-01-11 12:00:00,0,0,Satınalma-Seyfettin
2022-01-05 13:00:00,Mersinli Hammadde Tic. A.Ş.,46.0,46,46,Kepek,3000,138000,24840.0,162840.0,2022-01-05 13:00:00,2022-01-08 13:00:00,2022-01-12 13:00:00,2022-01-12 13:00:00,0,1,Satınalma-Tahir
2022-01-05 14:00:00,Hasankaya Hammadde Tic. A.Ş.,131.0,131,131,Melas,3800,497800,89604.0,587404.0,2022-01-05 14:00:00,2022-01-07 14:00:00,2022-01-11 14:00:00,2022-01-11 14:00:00,0,0,Satınalma-Sıddık
2022-01-05 15:00:00,Şamıtlı Hammadde Tic. A.Ş.,148.0,148,148,ATK (%26-28),180,26640,4795.2,31435.2,2022-01-05 15:00:00,2022-01-08 15:00:00,2022-01-09 15:00:00,2022-01-09 15:00:00,0,0,Satınalma-Sıddık
2022-01-05 16:00:00,Salihli Hammadde Tic. A.Ş.,23.0,23,23,Mısır,6000,138000,24840.0,162840.0,2022-01-05 16:00:00,2022-01-08 16:00:00,2022-01-12 16:00:00,2022-01-12 16:00:00,0,0,Satınalma-Tahir
2022-01-05 17:00:00,Şamıtlı Hammadde Tic. A.Ş.,81.0,81,81,Fındık küspesi,4300,348300,62694.0,410994.0,2022-01-05 17:00:00,2022-01-08 17:00:00,2022-01-11 17:00:00,2022-01-11 17:00:00,0,0,Satınalma-Seyfettin
2022-01-05 18:00:00,Nevşehir Hammadde Tic. A.Ş.,185.0,185,185,Kepek,3000,555000,99900.0,654900.0,2022-01-05 18:00:00,2022-01-08 18:00:00,2022-01-08 18:00:00,2022-01-08 18:00:00,0,0,Satınalma-Sıddık
2022-01-05 19:00:00,Nevşehir Hammadde Tic. A.Ş.,6.0,6,6,Tuz,150.0,900.0,162.0,1062.0,2022-01-05 19:00:00,2022-01-08 19:00:00,2022-01-10 19:00:00,2022-01-10 19:00:00,0,1,Satınalma -Süreyya
2022-01-05 20:00:00,Nevşehir Hammadde Tic. A.Ş.,118.0,118,118,Melas,3800,448400,80712.0,529112.0,2022-01-05 20:00:00,2022-01-08 20:00:00,2022-01-08 20:00:00,2022-01-08 20:00:00,0,0,Satınalma-Tahir
2022-01-05 21:00:00,Ceyhan Hammadde Tic. A.Ş.,48.0,48,48,ATK (%30-32),160,7680,1382.3999999999999,9062.4,2022-01-05 21:00:00,2022-01-07 21:00:00,2022-01-08 21:00:00,2022-01-08 21:00:00,0,0,Satınalma -Süreyya
2022-01-05 22:00:00,Hasankaya Hammadde Tic. A.Ş.,10.0,10,10,Vanilya aroması,380.0,3800.0,684.0,4484.0,2022-01-05 22:00:00,2022-01-07 22:00:00,2022-01-09 22:00:00,2022-01-09 22:00:00,0,0,Satınalma-Kasım
2022-01-05 23:00:00,Formül Hammadde Tic. A.Ş.,61.0,61,61,Fındık küspesi,4300,262300,47214.0,309514.0,2022-01-05 23:00:00,2022-01-08 23:00:00,2022-01-08 23:00:00,2022-01-08 23:00:00,0,0,Satınalma-Tahir
2022-01-06 01:00:00,Buhara Hammadde Tic. A.Ş.,44.0,44,44,Mısır,6000,264000,47520.0,311520.0,2022-01-06 01:00:00,2022-01-09 01:00:00,2022-01-09 01:00:00,2022-01-09 01:00:00,0,0,Satınalma -Süreyya
2022-01-06 02:00:00,Şamıtlı Hammadde Tic. A.Ş.,10.0,10,10,Organik selenyum,925.0,9250.0,1665.0,10915.0,2022-01-06 02:00:00,2022-01-08 02:00:00,2022-01-08 02:00:00,2022-01-08 02:00:00,0,0,Satınalma -Süreyya
2022-01-06 03:00:00,Tahsinli Hammadde Tic. A.Ş.,9.0,9,9,Amonyum klorür,890.0,8010.0,1441.8,9451.8,2022-01-06 03:00:00,2022-01-08 03:00:00,2022-01-10 03:00:00,2022-01-10 03:00:00,0,0,Satınalma-Seyfettin
2022-01-06 04:00:00,Uğrakdere Hammadde Tic. A.Ş.,11.0,11,11,Tuz,150.0,1650.0,297.0,1947.0,2022-01-06 04:00:00,2022-01-08 04:00:00,2022-01-09 04:00:00,2022-01-09 04:00:00,0,0,Satınalma-Kasım
2022-01-06 05:00:00,Panama Hammadde Tic. A.Ş.,17.0,17,17,Vanilya aroması,380.0,6460.0,1162.8,7622.8,2022-01-06 05:00:00,2022-01-09 05:00:00,2022-01-13 05:00:00,2022-01-13 05:00:00,0,0,Satınalma-Seyfettin
2022-01-06 06:00:00,Dünya Hammadde Tic. A.Ş.,6.0,6,6,Amonyum klorür,890.0,5340.0,961.1999999999999,6301.2,2022-01-06 06:00:00,2022-01-08 06:00:00,2022-01-12 06:00:00,2022-01-12 06:00:00,0,0,Satınalma -Süreyya
2022-01-06 07:00:00,Salihli Hammadde Tic. A.Ş.,107.0,107,107,Bisküvit,950,101650,18297.0,119947.0,2022-01-06 07:00:00,2022-01-09 07:00:00,2022-01-11 07:00:00,2022-01-11 07:00:00,0,0,Satınalma-Sıddık
2022-01-06 08:00:00,Edirne Hammadde Tic. A.Ş.,128.0,128,128,Kepek,3000,384000,69120.0,453120.0,2022-01-06 08:00:00,2022-01-08 08:00:00,2022-01-11 08:00:00,2022-01-11 08:00:00,0,0,Satınalma -Süreyya
2022-01-06 09:00:00,Iğdır Hammadde Tic. A.Ş.,96.0,96,96,Razmol,1100,105600,19008.0,124608.0,2022-01-06 09:00:00,2022-01-09 09:00:00,2022-01-10 09:00:00,2022-01-10 09:00:00,0,0,Satınalma-Kasım
2022-01-06 10:00:00,Mersinli Hammadde Tic. A.Ş.,35.0,35,35,VPC,1450,50750,9135.0,59885.0,2022-01-06 10:00:00,2022-01-08 10:00:00,2022-01-08 10:00:00,2022-01-08 10:00:00,0,0,Satınalma -Süreyya
2022-01-06 11:00:00,Dünya Hammadde Tic. A.Ş.,47.0,47,47,ATK (%30-32),160,7520,1353.6,8873.6,2022-01-06 11:00:00,2022-01-09 11:00:00,2022-01-10 11:00:00,2022-01-10 11:00:00,0,0,Satınalma-Seyfettin
2022-01-06 12:00:00,LDK Hammadde Tic. A.Ş.,104.0,104,104,Arpa,7500,780000,140400.0,920400.0,2022-01-06 12:00:00,2022-01-08 12:00:00,2022-01-12 12:00:00,2022-01-12 12:00:00,0,0,Satınalma -Süreyya
2022-01-06 13:00:00,Formül Hammadde Tic. A.Ş.,17.0,17,17,Amonyum klorür,890.0,15130.0,2723.4,17853.4,2022-01-06 13:00:00,2022-01-08 13:00:00,2022-01-08 13:00:00,2022-01-08 13:00:00,0,0,Satınalma-Tahir
2022-01-06 14:00:00,Asrın Hammadde Tic. A.Ş.,16.0,16,16,Amonyum klorür,890.0,14240.0,2563.2,16803.2,2022-01-06 14:00:00,2022-01-09 14:00:00,2022-01-13 14:00:00,2022-01-13 14:00:00,0,0,Satınalma-Seyfettin
2022-01-06 15:00:00,Nevşehir Hammadde Tic. A.Ş.,7.0,7,7,İthal kepek,270.0,1890.0,340.2,2230.2,2022-01-06 15:00:00,2022-01-09 15:00:00,2022-01-09 15:00:00,2022-01-09 15:00:00,0,0,Satınalma-Kasım
2022-01-06 16:00:00,Panama Hammadde Tic. A.Ş.,177.0,177,177,Mermer tozu,150,26550,4779.0,31329.0,2022-01-06 16:00:00,2022-01-08 16:00:00,2022-01-08 16:00:00,2022-01-08 16:00:00,0,0,Satınalma -Süreyya
2022-01-06 17:00:00,Edirne Hammadde Tic. A.Ş.,18.0,18,18,İthal kepek,270.0,4860.0,874.8,5734.8,2022-01-06 17:00:00,2022-01-08 17:00:00,2022-01-08 17:00:00,2022-01-08 17:00:00,0,0,Satınalma-Tahir
2022-01-06 18:00:00,Mersinli Hammadde Tic. A.Ş.,17.0,17,17,Kekik aroması,920.0,15640.0,2815.2,18455.2,2022-01-06 18:00:00,2022-01-09 18:00:00,2022-01-10 18:00:00,2022-01-10 18:00:00,0,1,Satınalma-Kasım
2022-01-06 19:00:00,Ceyhan Hammadde Tic. A.Ş.,113.0,113,113,Mısır,6000,678000,122040.0,800040.0,2022-01-06 19:00:00,2022-01-08 19:00:00,2022-01-12 19:00:00,2022-01-12 19:00:00,0,0,Satınalma -Süreyya
2022-01-06 20:00:00,Hasankaya Hammadde Tic. A.Ş.,16.0,16,16,Vanilya aroması,380.0,6080.0,1094.3999999999999,7174.4,2022-01-06 20:00:00,2022-01-09 20:00:00,2022-01-13 20:00:00,2022-01-13 20:00:00,0,0,Satınalma-Sıddık
2022-01-06 21:00:00,Iğdır Hammadde Tic. A.Ş.,131.0,131,131,Buğday,9250,1211750,218115.0,1429865.0,2022-01-06 21:00:00,2022-01-09 21:00:00,2022-01-13 21:00:00,2022-01-13 21:00:00,0,0,Satınalma-Seyfettin
2022-01-06 22:00:00,Ceyhan Hammadde Tic. A.Ş.,14.0,14,14,Kekik aroması,920.0,12880.0,2318.4,15198.4,2022-01-06 22:00:00,2022-01-09 22:00:00,2022-01-09 22:00:00,2022-01-09 22:00:00,0,0,Satınalma -Süreyya
2022-01-06 23:00:00,Güzel Hammadde Tic. A.Ş.,47.0,47,47,Mısır,6000,282000,50760.0,332760.0,2022-01-06 23:00:00,2022-01-09 23:00:00,2022-01-13 23:00:00,2022-01-13 23:00:00,0,0,Satınalma-Kasım
2022-01-07 00:00:00,Tahsinli Hammadde Tic. A.Ş.,88.0,88,88,Melas,3800,334400,60192.0,394592.0,2022-01-07 00:00:00,2022-01-09 00:00:00,2022-01-13 00:00:00,2022-01-13 00:00:00,0,0,Satınalma-Seyfettin
2022-01-07 01:00:00,LDK Hammadde Tic. A.Ş.,170.0,170,170,Arpa,7500,1275000,229500.0,1504500.0,2022-01-07 01:00:00,2022-01-09 01:00:00,2022-01-13 01:00:00,2022-01-13 01:00:00,0,0,Satınalma-Tahir
2022-01-07 02:00:00,Nevşehir Hammadde Tic. A.Ş.,6.0,6,6,İthal kepek,270.0,1620.0,291.59999999999997,1911.6,2022-01-07 02:00:00,2022-01-10 02:00:00,2022-01-13 02:00:00,2022-01-13 02:00:00,0,0,Satınalma-Kasım
2022-01-07 03:00:00,Güzel Hammadde Tic. A.Ş.,110.0,110,110,Ruminant besi vm,2800,308000,55440.0,363440.0,2022-01-07 03:00:00,2022-01-10 03:00:00,2022-01-12 03:00:00,2022-01-12 03:00:00,0,0,Satınalma-Kasım
2022-01-07 04:00:00,Mersinli Hammadde Tic. A.Ş.,9.0,9,9,Amonyum klorür,890.0,8010.0,1441.8,9451.8,2022-01-07 04:00:00,2022-01-09 04:00:00,2022-01-10 04:00:00,2022-01-10 04:00:00,0,0,Satınalma-Seyfettin
2022-01-07 05:00:00,Şamıtlı Hammadde Tic. A.Ş.,19.0,19,19,Organik selenyum,925.0,17575.0,3163.5,20738.5,2022-01-07 05:00:00,2022-01-10 05:00:00,2022-01-10 05:00:00,2022-01-10 05:00:00,0,0,Satınalma -Süreyya
2022-01-07 06:00:00,Edirne Hammadde Tic. A.Ş.,68.0,68,68,ATK (%30-32),160,10880,1958.3999999999999,12838.4,2022-01-07 06:00:00,2022-01-09 06:00:00,2022-01-09 06:00:00,2022-01-09 06:00:00,0,0,Satınalma-Seyfettin
2022-01-07 07:00:00,Panama Hammadde Tic. A.Ş.,125.0,125,125,ATK (%26-28),180,22500,4050.0,26550.0,2022-01-07 07:00:00,2022-01-09 07:00:00,2022-01-09 07:00:00,2022-01-09 07:00:00,0,1,Satınalma-Sıddık
2022-01-07 08:00:00,Edirne Hammadde Tic. A.Ş.,16.0,16,16,Amonyum klorür,890.0,14240.0,2563.2,16803.2,2022-01-07 08:00:00,2022-01-09 08:00:00,2022-01-11 08:00:00,2022-01-11 08:00:00,0,0,Satınalma-Kasım
2022-01-07 09:00:00,Özeniş Hammadde Tic. A.Ş.,16.0,16,16,İthal kepek,270.0,4320.0,777.6,5097.6,2022-01-07 09:00:00,2022-01-09 09:00:00,2022-01-09 09:00:00,2022-01-09 09:00:00,0,0,Satınalma-Kasım
2022-01-07 10:00:00,Salihli Hammadde Tic. A.Ş.,4.0,4,4,İthal kepek,270.0,1080.0,194.4,1274.4,2022-01-07 10:00:00,2022-01-10 10:00:00,2022-01-13 10:00:00,2022-01-13 10:00:00,0,0,Satınalma -Süreyya
2022-01-07 11:00:00,Mersinli Hammadde Tic. A.Ş.,19.0,19,19,İthal kepek,270.0,5130.0,923.4,6053.4,2022-01-07 11:00:00,2022-01-10 11:00:00,2022-01-11 11:00:00,2022-01-11 11:00:00,0,0,Satınalma-Tahir
2022-01-07 12:00:00,Şamıtlı Hammadde Tic. A.Ş.,190.0,190,190,VPC,1450,275500,49590.0,325090.0,2022-01-07 12:00:00,2022-01-09 12:00:00,2022-01-13 12:00:00,2022-01-13 12:00:00,0,0,Satınalma-Tahir
2022-01-07 13:00:00,Şamıtlı Hammadde Tic. A.Ş.,199.0,199,199,Arpa,7500,1492500,268650.0,1761150.0,2022-01-07 13:00:00,2022-01-10 13:00:00,2022-01-10 13:00:00,2022-01-10 13:00:00,0,0,Satınalma-Seyfettin
2022-01-07 14:00:00,Ordulu Hammadde Tic. A.Ş.,63.0,63,63,Mermer tozu,150,9450,1701.0,11151.0,2022-01-07 14:00:00,2022-01-09 14:00:00,2022-01-11 14:00:00,2022-01-11 14:00:00,0,0,Satınalma-Tahir
2022-01-07 15:00:00,Güzel Hammadde Tic. A.Ş.,13.0,13,13,Natmin,250.0,3250.0,585.0,3835.0,2022-01-07 15:00:00,2022-01-10 15:00:00,2022-01-14 15:00:00,2022-01-14 15:00:00,0,0,Satınalma-Kasım
2022-01-07 16:00:00,Güzel Hammadde Tic. A.Ş.,19.0,19,19,Tuz,150.0,2850.0,513.0,3363.0,2022-01-07 16:00:00,2022-01-09 16:00:00,2022-01-13 16:00:00,2022-01-13 16:00:00,0,0,Satınalma-Seyfettin
2022-01-07 17:00:00,Salihli Hammadde Tic. A.Ş.,36.0,36,36,VPC,1450,52200,9396.0,61596.0,2022-01-07 17:00:00,2022-01-10 17:00:00,2022-01-12 17:00:00,2022-01-12 17:00:00,0,0,Satınalma-Tahir
2022-01-07 18:00:00,LDK Hammadde Tic. A.Ş.,133.0,133,133,Melas,3800,505400,90972.0,596372.0,2022-01-07 18:00:00,2022-01-09 18:00:00,2022-01-10 18:00:00,2022-01-10 18:00:00,0,0,Satınalma -Süreyya
2022-01-07 19:00:00,Ordulu Hammadde Tic. A.Ş.,49.0,49,49,VPC,1450,71050,12789.0,83839.0,2022-01-07 19:00:00,2022-01-09 19:00:00,2022-01-13 19:00:00,2022-01-13 19:00:00,0,0,Satınalma -Süreyya
2022-01-07 20:00:00,Panama Hammadde Tic. A.Ş.,107.0,107,107,Arpa,7500,802500,144450.0,946950.0,2022-01-07 20:00:00,2022-01-10 20:00:00,2022-01-13 20:00:00,2022-01-13 20:00:00,0,0,Satınalma-Kasım
2022-01-07 21:00:00,Ordulu Hammadde Tic. A.Ş.,12.0,12,12,Amonyum klorür,890.0,10680.0,1922.3999999999999,12602.4,2022-01-07 21:00:00,2022-01-09 21:00:00,2022-01-11 21:00:00,2022-01-11 21:00:00,0,0,Satınalma -Süreyya
2022-01-07 22:00:00,Uğrakdere Hammadde Tic. A.Ş.,118.0,118,118,Mermer tozu,150,17700,3186.0,20886.0,2022-01-07 22:00:00,2022-01-10 22:00:00,2022-01-11 22:00:00,2022-01-11 22:00:00,0,0,Satınalma -Süreyya
2022-01-07 23:00:00,Nevşehir Hammadde Tic. A.Ş.,18.0,18,18,İthal kepek,270.0,4860.0,874.8,5734.8,2022-01-07 23:00:00,2022-01-10 23:00:00,2022-01-14 23:00:00,2022-01-14 23:00:00,0,0,Satınalma -Süreyya
2022-01-08 00:00:00,Panama Hammadde Tic. A.Ş.,142.0,142,142,Ruminant besi vm,2800,397600,71568.0,469168.0,2022-01-08 00:00:00,2022-01-11 00:00:00,2022-01-11 00:00:00,2022-01-11 00:00:00,0,0,Satınalma-Kasım
2022-01-08 01:00:00,Nevşehir Hammadde Tic. A.Ş.,29.0,29,29,Bisküvit,950,27550,4959.0,32509.0,2022-01-08 01:00:00,2022-01-10 01:00:00,2022-01-10 01:00:00,2022-01-10 01:00:00,0,0,Satınalma-Sıddık
2022-01-08 02:00:00,Uğrakdere Hammadde Tic. A.Ş.,77.0,77,77,Masarasyon suyu,860,66220,11919.6,78139.6,2022-01-08 02:00:00,2022-01-11 02:00:00,2022-01-13 02:00:00,2022-01-13 02:00:00,0,0,Satınalma-Sıddık
2022-01-08 03:00:00,Mersinli Hammadde Tic. A.Ş.,15.0,15,15,Organik selenyum,925.0,13875.0,2497.5,16372.5,2022-01-08 03:00:00,2022-01-10 03:00:00,2022-01-14 03:00:00,2022-01-14 03:00:00,0,0,Satınalma-Kasım
2022-01-08 04:00:00,Tahsinli Hammadde Tic. A.Ş.,187.0,187,187,Razmol,1100,205700,37026.0,242726.0,2022-01-08 04:00:00,2022-01-10 04:00:00,2022-01-11 04:00:00,2022-01-11 04:00:00,0,0,Satınalma -Süreyya
2022-01-08 05:00:00,Asrın Hammadde Tic. A.Ş.,71.0,71,71,Ruminant besi vm,2800,198800,35784.0,234584.0,2022-01-08 05:00:00,2022-01-10 05:00:00,2022-01-10 05:00:00,2022-01-10 05:00:00,0,0,Satınalma-Seyfettin
2022-01-08 06:00:00,Asrın Hammadde Tic. A.Ş.,116.0,116,116,Mısır,6000,696000,125280.0,821280.0,2022-01-08 06:00:00,2022-01-10 06:00:00,2022-01-14 06:00:00,2022-01-14 06:00:00,0,0,Satınalma-Kasım
2022-01-08 07:00:00,Ordulu Hammadde Tic. A.Ş.,17.0,17,17,Amonyum klorür,890.0,15130.0,2723.4,17853.4,2022-01-08 07:00:00,2022-01-11 07:00:00,2022-01-11 07:00:00,2022-01-11 07:00:00,0,0,Satınalma-Tahir
2022-01-08 08:00:00,Güzel Hammadde Tic. A.Ş.,151.0,151,151,VPC,1450,218950,39411.0,258361.0,2022-01-08 08:00:00,2022-01-11 08:00:00,2022-01-11 08:00:00,2022-01-11 08:00:00,0,0,Satınalma-Sıddık
2022-01-08 09:00:00,Ruşeym Hammadde Tic. A.Ş.,50.0,50,50,Fındık küspesi,4300,215000,38700.0,253700.0,2022-01-08 09:00:00,2022-01-10 09:00:00,2022-01-12 09:00:00,2022-01-12 09:00:00,0,0,Satınalma-Sıddık
2022-01-08 10:00:00,Mersinli Hammadde Tic. A.Ş.,8.0,8,8,Kekik aroması,920.0,7360.0,1324.8,8684.8,2022-01-08 10:00:00,2022-01-11 10:00:00,2022-01-11 10:00:00,2022-01-11 10:00:00,0,0,Satınalma-Tahir
2022-01-08 11:00:00,Ceyhan Hammadde Tic. A.Ş.,49.0,49,49,VPC,1450,71050,12789.0,83839.0,2022-01-08 11:00:00,2022-01-10 11:00:00,2022-01-14 11:00:00,2022-01-14 11:00:00,0,0,Satınalma -Süreyya
2022-01-08 12:00:00,Asrın Hammadde Tic. A.Ş.,112.0,112,112,Mermer tozu,150,16800,3024.0,19824.0,2022-01-08 12:00:00,2022-01-11 12:00:00,2022-01-12 12:00:00,2022-01-12 12:00:00,0,1,Satınalma -Süreyya
2022-01-08 13:00:00,Nevşehir Hammadde Tic. A.Ş.,191.0,191,191,ATK (%26-28),180,34380,6188.4,40568.4,2022-01-08 13:00:00,2022-01-10 13:00:00,2022-01-12 13:00:00,2022-01-12 13:00:00,0,1,Satınalma-Tahir
2022-01-08 14:00:00,Karadere Hammadde Tic. A.Ş.,123.0,123,123,Bisküvit,950,116850,21033.0,137883.0,2022-01-08 14:00:00,2022-01-11 14:00:00,2022-01-14 14:00:00,2022-01-14 14:00:00,0,0,Satınalma-Sıddık
2022-01-08 15:00:00,Tahsinli Hammadde Tic. A.Ş.,124.0,124,124,Bisküvit,950,117800,21204.0,139004.0,2022-01-08 15:00:00,2022-01-10 15:00:00,2022-01-11 15:00:00,2022-01-11 15:00:00,0,0,Satınalma-Sıddık
2022-01-08 16:00:00,Panama Hammadde Tic. A.Ş.,8.0,8,8,Natmin,250.0,2000.0,360.0,2360.0,2022-01-08 16:00:00,2022-01-10 16:00:00,2022-01-10 16:00:00,2022-01-10 16:00:00,0,0,Satınalma-Kasım
2022-01-08 17:00:00,LDK Hammadde Tic. A.Ş.,5.0,5,5,Kekik aroması,920.0,4600.0,828.0,5428.0,2022-01-08 17:00:00,2022-01-10 17:00:00,2022-01-12 17:00:00,2022-01-12 17:00:00,0,0,Satınalma-Sıddık
2022-01-08 18:00:00,LDK Hammadde Tic. A.Ş.,7.0,7,7,Organik selenyum,925.0,6475.0,1165.5,7640.5,2022-01-08 18:00:00,2022-01-11 18:00:00,2022-01-15 18:00:00,2022-01-15 18:00:00,0,0,Satınalma-Sıddık
2022-01-08 19:00:00,Ceyhan Hammadde Tic. A.Ş.,16.0,16,16,Organik selenyum,925.0,14800.0,2664.0,17464.0,2022-01-08 19:00:00,2022-01-11 19:00:00,2022-01-11 19:00:00,2022-01-11 19:00:00,0,0,Satınalma-Sıddık
2022-01-08 20:00:00,Tahsinli Hammadde Tic. A.Ş.,170.0,170,170,VPC,1450,246500,44370.0,290870.0,2022-01-08 20:00:00,2022-01-10 20:00:00,2022-01-11 20:00:00,2022-01-11 20:00:00,0,0,Satınalma-Kasım
2022-01-08 21:00:00,Mersinli Hammadde Tic. A.Ş.,35.0,35,35,Razmol,1100,38500,6930.0,45430.0,2022-01-08 21:00:00,2022-01-10 21:00:00,2022-01-14 21:00:00,2022-01-14 21:00:00,0,0,Satınalma -Süreyya
2022-01-08 22:00:00,Uğrakdere Hammadde Tic. A.Ş.,97.0,97,97,Fındık küspesi,4300,417100,75078.0,492178.0,2022-01-08 22:00:00,2022-01-10 22:00:00,2022-01-13 22:00:00,2022-01-13 22:00:00,1,0,Satınalma-Kasım
2022-01-08 23:00:00,Uğrakdere Hammadde Tic. A.Ş.,131.0,131,131,Kepek,3000,393000,70740.0,463740.0,2022-01-08 23:00:00,2022-01-11 23:00:00,2022-01-14 23:00:00,2022-01-14 23:00:00,0,0,Satınalma-Seyfettin
2022-01-09 00:00:00,Özeniş Hammadde Tic. A.Ş.,34.0,34,34,Ruminant besi vm,2800,95200,17136.0,112336.0,2022-01-09 00:00:00,2022-01-12 00:00:00,2022-01-14 00:00:00,2022-01-14 00:00:00,0,0,Satınalma -Süreyya
2022-01-09 01:00:00,Panama Hammadde Tic. A.Ş.,10.0,10,10,Vanilya aroması,380.0,3800.0,684.0,4484.0,2022-01-09 01:00:00,2022-01-11 01:00:00,2022-01-12 01:00:00,2022-01-12 01:00:00,0,0,Satınalma-Tahir
2022-01-09 02:00:00,Edirne Hammadde Tic. A.Ş.,6.0,6,6,Amonyum klorür,890.0,5340.0,961.1999999999999,6301.2,2022-01-09 02:00:00,2022-01-12 02:00:00,2022-01-13 02:00:00,2022-01-13 02:00:00,0,0,Satınalma-Sıddık
2022-01-09 03:00:00,Iğdır Hammadde Tic. A.Ş.,47.0,47,47,ATK (%26-28),180,8460,1522.8,9982.8,2022-01-09 03:00:00,2022-01-11 03:00:00,2022-01-15 03:00:00,2022-01-15 03:00:00,0,0,Satınalma-Seyfettin
2022-01-09 04:00:00,Dünya Hammadde Tic. A.Ş.,152.0,152,152,Kepek,3000,456000,82080.0,538080.0,2022-01-09 04:00:00,2022-01-11 04:00:00,2022-01-12 04:00:00,2022-01-12 04:00:00,0,0,Satınalma -Süreyya
2022-01-09 05:00:00,Ruşeym Hammadde Tic. A.Ş.,162.0,162,162,Buğday,9250,1498500,269730.0,1768230.0,2022-01-09 05:00:00,2022-01-11 05:00:00,2022-01-14 05:00:00,2022-01-14 05:00:00,0,0,Satınalma-Kasım
2022-01-09 06:00:00,Özeniş Hammadde Tic. A.Ş.,183.0,183,183,Mermer tozu,150,27450,4941.0,32391.0,2022-01-09 06:00:00,2022-01-12 06:00:00,2022-01-13 06:00:00,2022-01-13 06:00:00,0,0,Satınalma -Süreyya
2022-01-09 07:00:00,Asrın Hammadde Tic. A.Ş.,5.0,5,5,Amonyum klorür,890.0,4450.0,801.0,5251.0,2022-01-09 07:00:00,2022-01-11 07:00:00,2022-01-13 07:00:00,2022-01-13 07:00:00,0,0,Satınalma -Süreyya
2022-01-09 08:00:00,Salihli Hammadde Tic. A.Ş.,196.0,196,196,Masarasyon suyu,860,168560,30340.8,198900.8,2022-01-09 08:00:00,2022-01-11 08:00:00,2022-01-14 08:00:00,2022-01-14 08:00:00,0,0,Satınalma -Süreyya
2022-01-09 09:00:00,Tahsinli Hammadde Tic. A.Ş.,7.0,7,7,İthal kepek,270.0,1890.0,340.2,2230.2,2022-01-09 09:00:00,2022-01-11 09:00:00,2022-01-13 09:00:00,2022-01-13 09:00:00,0,0,Satınalma-Sıddık
2022-01-09 10:00:00,Özeniş Hammadde Tic. A.Ş.,9.0,9,9,Vanilya aroması,380.0,3420.0,615.6,4035.6,2022-01-09 10:00:00,2022-01-12 10:00:00,2022-01-12 10:00:00,2022-01-12 10:00:00,0,0,Satınalma-Sıddık
2022-01-09 11:00:00,Ceyhan Hammadde Tic. A.Ş.,82.0,82,82,VPC,1450,118900,21402.0,140302.0,2022-01-09 11:00:00,2022-01-11 11:00:00,2022-01-15 11:00:00,2022-01-15 11:00:00,0,0,Satınalma-Kasım
2022-01-09 12:00:00,Edirne Hammadde Tic. A.Ş.,116.0,116,116,Melas,3800,440800,79344.0,520144.0,2022-01-09 12:00:00,2022-01-12 12:00:00,2022-01-12 12:00:00,2022-01-12 12:00:00,0,0,Satınalma-Sıddık
2022-01-09 13:00:00,Asrın Hammadde Tic. A.Ş.,83.0,83,83,Ruminant besi vm,2800,232400,41832.0,274232.0,2022-01-09 13:00:00,2022-01-12 13:00:00,2022-01-14 13:00:00,2022-01-14 13:00:00,0,0,Satınalma -Süreyya
2022-01-09 14:00:00,Edirne Hammadde Tic. A.Ş.,54.0,54,54,Razmol,1100,59400,10692.0,70092.0,2022-01-09 14:00:00,2022-01-12 14:00:00,2022-01-16 14:00:00,2022-01-16 14:00:00,0,0,Satınalma-Sıddık
2022-01-09 15:00:00,Tahsinli Hammadde Tic. A.Ş.,105.0,105,105,Bisküvit,950,99750,17955.0,117705.0,2022-01-09 15:00:00,2022-01-12 15:00:00,2022-01-14 15:00:00,2022-01-14 15:00:00,0,0,Satınalma-Sıddık
2022-01-09 16:00:00,Nevşehir Hammadde Tic. A.Ş.,138.0,138,138,Masarasyon suyu,860,118680,21362.399999999998,140042.4,2022-01-09 16:00:00,2022-01-12 16:00:00,2022-01-16 16:00:00,2022-01-16 16:00:00,0,0,Satınalma -Süreyya
2022-01-09 17:00:00,Mersinli Hammadde Tic. A.Ş.,125.0,125,125,Fındık küspesi,4300,537500,96750.0,634250.0,2022-01-09 17:00:00,2022-01-11 17:00:00,2022-01-12 17:00:00,2022-01-12 17:00:00,0,0,Satınalma-Tahir
2022-01-09 18:00:00,Ceyhan Hammadde Tic. A.Ş.,108.0,108,108,Kepek,3000,324000,58320.0,382320.0,2022-01-09 18:00:00,2022-01-12 18:00:00,2022-01-15 18:00:00,2022-01-15 18:00:00,0,0,Satınalma-Seyfettin
